DO	HB	HTEMP	tPD_F	tPD	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	run	wf	x	y	lot	test
1	6	122	63.21	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	64	EUO2949JO2	0
2	6	121	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	62	EUO2949JO2	0
1	6	124	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	94	EUO2949JO2	0
2	6	122	62.46	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	96	EUO2949JO2	0
1	2	126	61.96	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	118	EUO2949JO2	0
2	2	124	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	116	EUO2949JO2	0
1	6	124	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	41	EUO2949JO2	0
2	6	124	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	43	EUO2949JO2	0
1	2	123	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	69	EUO2949JO2	0
2	2	124	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	67	EUO2949JO2	0
1	6	123	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	89	EUO2949JO2	0
2	6	123	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	87	EUO2949JO2	0
1	2	121	63.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	81	EUO2949JO2	0
2	2	122	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	79	EUO2949JO2	0
1	6	119	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	96	EUO2949JO2	0
2	6	121	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	94	EUO2949JO2	0
1	2	123	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	36	EUO2949JO2	0
2	2	123	59.83	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	33	EUO2949JO2	0
1	6	122	59.83	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	62	EUO2949JO2	0
2	6	123	59.83	60.21	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	64	EUO2949JO2	0
1	6	126	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	115	EUO2949JO2	0
2	6	126	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	117	EUO2949JO2	0
1	6	124	68.46	67.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	90	EUO2949JO2	0
2	6	125	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	87	EUO2949JO2	0
1	2	125	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	49	54	EUO2949JO2	0
2	2	123	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	49	56	EUO2949JO2	0
1	2	124	64.21	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	73	EUO2949JO2	0
2	2	123	64.21	62.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	71	EUO2949JO2	0
1	6	123	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	55	EUO2949JO2	0
2	6	122	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	57	EUO2949JO2	0
1	6	124	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	118	EUO2949JO2	0
2	6	123	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	120	EUO2949JO2	0
1	2	123	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	52	EUO2949JO2	0
2	2	122	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	50	EUO2949JO2	0
1	6	123	62.83	59.83	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	49	EUO2949JO2	0
2	6	125	60.71	59.83	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	47	EUO2949JO2	0
1	6	128	65.46	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	75	EUO2949JO2	0
2	6	128	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	77	EUO2949JO2	0
1	6	125	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	80	EUO2949JO2	0
2	6	127	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	78	EUO2949JO2	0
1	6	126	61.58	61.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	63	EUO2949JO2	0
2	6	126	62.46	60.71	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	61	EUO2949JO2	0
1	6	126	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	115	EUO2949JO2	0
2	6	126	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	113	EUO2949JO2	0
1	2	126	61.96	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	65	EUO2949JO2	0
2	2	126	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	67	EUO2949JO2	0
1	6	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	92	EUO2949JO2	0
2	6	126	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	95	EUO2949JO2	0
1	6	126	61.96	59.83	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	51	EUO2949JO2	0
2	6	125	60.71	58.58	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	49	EUO2949JO2	0
1	6	127	64.08	61.08	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	76	EUO2949JO2	0
2	6	126	61.58	60.71	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	74	EUO2949JO2	0
1	6	130	59.83	58.96	14	15	20	30	52	53	54	55	56	57	58	59	60	70	61	71	0	0	0	0	EUO294	22	33	109	EUO2949JO2	0
2	6	133	60.71	59.83	14	15	20	30	52	53	54	55	56	57	58	59	60	70	61	71	0	0	0	0	EUO294	22	33	110	EUO2949JO2	0
1	6	130	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	106	EUO2949JO2	0
2	6	128	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	108	EUO2949JO2	0
1	6	127	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	57	EUO2949JO2	0
2	6	129	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	59	EUO2949JO2	0
1	6	124	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	51	EUO2949JO2	0
2	6	129	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	53	EUO2949JO2	0
1	6	129	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	106	EUO2949JO2	0
2	6	129	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	108	EUO2949JO2	0
1	6	129	67.58	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO094	19	42	60	EUO2949JO2	0
2	6	129	67.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	58	EUO2949JO2	0
1	6	127	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	63	EUO2949JO2	0
2	6	128	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	60	EUO2949JO2	0
1	6	128	65.08	63.33	4002	4002	4027	4027	4030	4030	4033	4033	4218	4224	4224	4225	4225	4226	4226	4227	4227	4228	4228	4400	EUO294	19	40	106	EUO2949JO2	0
2	6	128	67.21	62.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	104	EUO2949JO2	0
1	6	130	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	22	76	EUO2949JO2	0
2	6	129	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	22	74	EUO2949JO2	0
1	2	127	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	111	EUO2949JO2	0
2	2	125	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	108	EUO2949JO2	0
1	6	124	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	58	EUO2949JO2	0
2	6	126	63.71	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	60	EUO2949JO2	0
1	2	125	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	42	EUO2949JO2	0
2	2	124	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	40	EUO2949JO2	0
1	6	126	58.96	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	33	EUO2949JO2	0
2	6	124	59.83	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	36	EUO2949JO2	0
1	6	124	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	52	EUO2949JO2	0
2	6	126	68.96	65.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	50	EUO2949JO2	0
1	6	124	67.21	66.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	54	EUO2949JO2	0
2	6	124	65.96	62.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	52	EUO2949JO2	0
1	6	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	108	EUO2949JO2	0
2	6	125	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	110	EUO2949JO2	0
1	6	129	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	52	EUO2949JO2	0
2	6	127	61.58	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	50	EUO2949JO2	0
1	6	126	62.83	59.83	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	23	84	EUO2949JO2	0
2	6	125	61.58	61.96	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	23	85	EUO2949JO2	0
1	6	124	62.83	61.08	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	104	EUO2949JO2	0
2	6	125	62.46	60.71	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	107	EUO2949JO2	0
1	2	121	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	97	EUO2949JO2	0
2	2	123	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	95	EUO2949JO2	0
1	2	122	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	36	EUO2949JO2	0
2	2	122	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	38	EUO2949JO2	0
1	2	122	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	99	EUO2949JO2	0
2	2	121	61.58	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	101	EUO2949JO2	0
1	6	123	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	66	EUO2949JO2	0
2	6	124	63.33	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	68	EUO2949JO2	0
1	2	123	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	41	EUO2949JO2	0
2	2	122	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	39	EUO2949JO2	0
1	6	127	60.21	57.21	14	15	20	30	52	53	54	55	56	57	58	59	60	70	61	71	0	0	0	0	EUO294	22	32	117	EUO2949JO2	0
2	6	128	59.83	56.83	14	15	20	30	52	53	54	55	56	57	58	59	60	70	61	71	0	0	0	0	EUO294	22	32	115	EUO2949JO2	0
1	6	124	59.46	58.96	4001	4001	4002	4002	4003	4003	4004	4004	4005	4005	4006	4006	4007	4007	4009	4009	4010	4010	4011	4011	EUO294	14	23	92	EUO2949JO2	0
2	6	125	60.71	58.58	14	15	20	30	54	55	58	59	60	70	61	71	851	852	0	0	0	0	0	0	EUO294	14	23	94	EUO2949JO2	0
1	2	122	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	38	86	EUO2949JO2	0
2	2	123	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	38	84	EUO2949JO2	0
1	2	122	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	105	EUO2949JO2	0
2	2	122	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	103	EUO2949JO2	0
1	2	120	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	70	EUO2949JO2	0
2	2	120	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	72	EUO2949JO2	0
1	6	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	43	EUO2949JO2	0
2	6	122	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	41	EUO2949JO2	0
1	2	121	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	47	47	EUO2949JO2	0
2	2	121	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	47	49	EUO2949JO2	0
1	6	122	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	98	EUO2949JO2	0
2	6	121	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	100	EUO2949JO2	0
1	6	125	65.83	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	43	63	EUO2949JO2	0
2	6	127	63.33	61.58	102	3001	3001	3002	3002	3003	3003	3004	3004	3005	3005	3006	3006	3007	3007	3009	3009	3010	3010	3012	EUO294	22	43	65	EUO2949JO2	0
1	6	124	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	65	EUO2949JO2	0
2	6	123	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	67	EUO2949JO2	0
1	2	121	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	61	EUO2949JO2	0
2	2	123	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	59	EUO2949JO2	0
1	2	121	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	22	60	EUO2949JO2	0
2	2	122	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	22	58	EUO2949JO2	0
1	6	121	63.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	114	EUO2949JO2	0
2	6	119	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	116	EUO2949JO2	0
1	6	119	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	84	EUO2949JO2	0
2	6	118	65.96	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	82	EUO2949JO2	0
1	6	119	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	89	EUO2949JO2	0
2	6	119	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	87	EUO2949JO2	0
1	6	120	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	88	EUO2949JO2	0
2	6	121	65.08	62.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	86	EUO2949JO2	0
1	6	128	65.83	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	50	EUO2949JO2	0
2	6	126	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	48	EUO2949JO2	0
1	2	122	59.83	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	109	EUO2949JO2	0
2	2	124	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	32	107	EUO2949JO2	0
1	2	121	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	92	EUO2949JO2	0
2	2	122	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	94	EUO2949JO2	0
1	2	121	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	67	EUO2949JO2	0
2	2	120	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	68	EUO2949JO2	0
1	2	120	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	57	EUO2949JO2	0
2	2	119	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	55	EUO2949JO2	0
1	2	121	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	71	EUO2949JO2	0
2	2	120	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	73	EUO2949JO2	0
1	6	122	63.33	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	84	EUO2949JO2	0
2	6	122	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	86	EUO2949JO2	0
1	6	129	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	95	EUO2949JO2	0
2	6	125	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	97	EUO2949JO2	0
1	2	125	61.08	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	30	EUO2949JO2	0
2	2	128	58.96	55.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	37	31	EUO2949JO2	0
1	2	122	60.71	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	39	71	EUO2949JO2	0
2	2	124	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	39	73	EUO2949JO2	0
1	2	123	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	44	EUO2949JO2	0
2	2	122	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	42	EUO2949JO2	0
1	2	120	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	43	103	EUO2949JO2	0
2	2	121	61.21	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	43	106	EUO2949JO2	0
1	2	122	68.08	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	54	EUO2949JO2	0
2	2	121	67.71	65.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	49	EUO2949JO2	0
1	6	126	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	58	EUO2949JO2	0
2	6	128	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	56	EUO2949JO2	0
1	6	127	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	47	EUO2949JO2	0
2	6	126	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	49	EUO2949JO2	0
1	6	127	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	80	EUO2949JO2	0
2	6	127	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	78	EUO2949JO2	0
1	6	126	61.96	58.96	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	68	EUO2949JO2	0
2	6	123	62.83	59.83	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	34	66	EUO2949JO2	0
1	6	126	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	43	72	EUO2949JO2	0
2	6	125	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	43	74	EUO2949JO2	0
1	2	124	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	72	EUO2949JO2	0
2	2	123	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	33	76	EUO2949JO2	0
1	6	123	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	105	EUO2949JO2	0
2	6	124	65.08	62.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	103	EUO2949JO2	0
1	2	126	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	71	EUO2949JO2	0
2	2	124	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	73	EUO2949JO2	0
1	6	129	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	15	60	69	EUO2949JO2	0
2	6	130	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	15	60	67	EUO2949JO2	0
1	6	128	63.71	61.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	18	70	EUO2949JO2	0
2	6	127	62.46	59.46	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	18	68	EUO2949JO2	0
1	6	127	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	55	EUO2949JO2	0
2	6	127	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	36	54	EUO2949JO2	0
1	6	128	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	96	EUO2949JO2	0
2	6	129	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	98	EUO2949JO2	0
