DO	HB	NB	V43	run	wf	x	y	test
4	6	3013	4122	PCJ015	13	36	67	1
1	6	0	3190	PCI033	6	39	57	1
3	6	1781	3190	PCI033	11	29	36	1
2	6	0	3190	PCI033	6	37	58	1
4	6	0	3190	PCI033	11	31	36	1
1	2	0	4122	PCI033	12	28	36	1
3	2	0	3190	PCJ018	4	48	39	1
2	2	0	4122	PCI033	12	31	35	1
4	2	0	4122	PCJ018	4	49	40	1
1	6	0	3190	PCI033	12	30	33	1
3	6	0	4122	PCJ018	4	50	59	1
2	6	0	3190	PCI033	12	36	33	1
4	6	3013	4122	PCJ018	4	46	61	1
1	6	2398	3190	PCI033	12	53	51	1
3	6	0	4122	PCJ018	4	50	58	1
2	6	0	3190	PCI033	12	52	53	1
4	6	0	3190	PCJ018	4	48	59	1
1	6	0	4122	PCI033	10	40	42	1
3	6	0	4122	PCJ018	14	14	53	1
2	6	0	4122	PCI033	10	42	42	1
4	6	3013	4122	PCJ018	14	14	46	1
1	6	0	4122	PCJ016	13	35	49	1
3	6	0	3190	PCJ023	13	25	55	1
2	6	1782	3190	PCJ016	13	38	49	1
4	6	0	4122	PCJ023	13	22	49	1
1	6	0	4122	PCI033	10	44	54	1
3	6	1780	4122	PCJ018	13	23	35	1
2	6	0	3190	PCI033	10	41	54	1
4	6	0	4122	PCJ018	13	25	35	1
1	2	0	3190	PCJ016	13	35	50	1
3	2	0	4122	PCJ023	13	24	58	1
2	2	0	4122	PCJ016	13	32	50	1
4	2	0	3190	PCJ023	13	21	55	1
1	2	0	3190	PCI033	15	47	59	1
3	2	0	4122	PCJ015	13	16	56	1
2	2	0	4122	PCI033	15	47	58	1
4	2	0	3190	PCJ015	13	15	53	1
1	2	0	3190	PCI033	6	38	55	1
3	2	0	3190	PCI033	11	28	58	1
2	2	0	3190	PCI033	6	30	55	1
4	2	0	3190	PCI033	11	26	57	1
1	6	0	3190	PCI033	23	31	62	1
3	6	0	4122	PCJ023	14	53	39	1
2	6	770	3190	PCI033	23	28	61	1
4	6	0	4122	PCJ023	14	55	43	1
1	6	0	3190	PCI033	6	41	61	1
3	6	0	1387	PCJ023	4	24	53	1
2	6	1782	3190	PCI033	6	26	61	1
4	6	0	4122	PCJ023	4	24	45	1
1	6	0	4122	PCI033	14	38	44	1
3	6	3013	4122	PCJ018	4	42	33	1
2	6	0	3190	PCI033	14	41	45	1
4	6	3013	3190	PCJ018	4	46	35	1
1	6	0	4122	PCI033	8	43	42	1
3	6	0	1387	PCJ023	4	41	61	1
2	6	0	3190	PCI033	8	45	43	1
4	6	1781	3190	PCJ023	4	38	62	1
1	6	3067	4122	PCJ016	13	45	51	1
3	6	0	4122	PCJ023	13	42	60	1
2	6	0	4566	PCJ016	13	51	51	1
4	6	0	4122	PCJ023	13	40	60	1
1	2	0	3190	PCI033	6	48	55	1
3	2	0	4122	PCJ023	13	20	61	1
2	2	0	3021	PCI033	6	47	55	1
4	2	0	4122	PCJ023	13	14	51	1
1	6	1322	3190	PCI033	23	29	37	1
3	6	0	4122	PCJ023	14	29	62	1
2	6	0	3190	PCI033	23	32	37	1
4	6	0	3190	PCJ023	14	25	61	1
1	6	2682	3190	PCI033	14	30	42	1
3	6	0	4122	PCJ023	13	23	60	1
2	6	0	3190	PCI033	14	34	42	1
4	6	0	4122	PCJ023	13	20	58	1
1	6	2398	3190	PCI033	8	35	35	1
3	6	0	3011	PCJ018	14	49	49	1
2	6	0	3190	PCI033	8	37	35	1
4	6	0	1387	PCJ018	14	49	51	1
1	6	0	3190	PCI033	23	44	40	1
3	6	0	4122	PCJ023	14	28	61	1
2	6	1781	4122	PCI033	23	48	44	1
4	6	0	3190	PCJ023	14	24	60	1
1	6	2669	3190	PCI033	10	26	35	1
3	6	0	4122	PCJ018	13	48	53	1
2	6	0	4122	PCI033	10	40	34	1
4	6	0	4122	PCJ018	13	50	53	1
1	2	0	3190	PCI033	5	49	53	1
3	2	0	3190	PCI033	9	46	39	1
2	2	0	4122	PCI033	5	42	59	1
4	2	0	4122	PCI033	9	48	40	1
1	6	0	4122	PCI033	5	48	42	1
3	6	3013	3190	PCI033	9	34	36	1
2	6	0	3190	PCI033	5	50	45	1
4	6	0	3190	PCI033	9	38	36	1
1	6	0	3190	PCI033	15	42	39	1
3	6	0	4122	PCI033	13	46	37	1
2	6	0	4122	PCI033	15	44	39	1
4	6	1781	3190	PCI033	13	47	37	1
1	2	0	3190	PCI033	15	19	40	1
3	2	0	3190	PCI033	13	18	53	1
2	2	0	3190	PCI033	15	20	39	1
4	2	0	3190	PCI033	13	17	50	1
1	2	0	4122	PCI033	23	32	50	1
3	2	0	3190	PCJ023	14	46	49	1
2	2	0	3190	PCI033	23	29	49	1
4	2	0	3190	PCJ023	14	45	54	1
1	2	0	4122	PCI033	12	18	47	1
3	2	0	4122	PCJ018	4	18	42	1
2	2	0	3190	PCI033	12	20	41	1
4	2	0	4122	PCJ018	4	22	37	1
1	2	0	3190	PCI033	12	31	47	1
3	2	0	4122	PCJ018	13	26	60	1
2	2	0	3190	PCI033	12	35	47	1
4	2	0	3190	PCJ018	13	19	60	1
1	2	0	3190	PCI033	23	40	57	1
3	2	0	4122	PCJ023	14	44	57	1
2	2	0	3190	PCI033	23	37	59	1
4	2	0	3190	PCJ023	14	40	58	1
1	2	0	3190	PCI033	15	30	34	1
3	2	0	4122	PCI033	13	46	59	1
2	2	0	3190	PCI033	15	27	34	1
4	2	0	4122	PCI033	13	43	61	1
1	6	770	3190	PCI033	8	28	44	1
3	6	0	4122	PCJ023	4	21	56	1
2	6	0	3190	PCI033	8	32	43	1
4	6	0	4122	PCJ023	4	20	53	1
1	6	0	3190	PCI033	6	22	58	1
3	6	2667	3190	PCJ023	4	41	50	1
2	6	0	3190	PCI033	6	20	56	1
4	6	0	4122	PCJ023	4	37	52	1
1	2	0	3190	PCI033	10	38	63	1
3	2	0	4122	PCJ018	13	42	55	1
2	2	0	4122	PCI033	10	41	62	1
4	2	0	4122	PCJ018	13	47	55	1
1	2	0	4122	PCI033	10	50	39	1
3	2	0	4122	PCJ018	13	26	52	1
2	2	0	3190	PCI033	10	51	41	1
4	2	0	4122	PCJ018	13	19	52	1
1	2	0	4122	PCI033	12	22	61	1
3	2	0	4122	PCJ018	4	50	38	1
2	2	0	3190	PCI033	12	17	55	1
4	2	0	1001	PCJ018	4	51	40	1
1	6	0	4122	PCI033	6	36	39	1
3	6	0	4122	PCI033	11	30	61	1
2	6	1782	3190	PCI033	6	37	39	1
4	6	0	3190	PCI033	11	29	60	1
1	2	0	3190	PCI033	15	53	41	1
3	2	0	4122	PCI033	13	54	47	1
2	2	0	3190	PCI033	15	49	40	1
4	2	0	4122	PCI033	13	54	49	1
1	2	0	4122	PCI033	10	39	61	1
3	2	0	4122	PCJ018	13	48	54	1
2	2	0	4122	PCI033	10	16	42	1
4	2	0	4122	PCJ018	13	42	54	1
1	6	3166	3190	PCI033	6	27	35	1
3	6	0	1001	PCJ023	4	41	55	1
2	6	0	3190	PCI033	6	29	34	1
4	6	0	3190	PCJ023	4	37	57	1
1	6	0	4122	PCJ016	13	37	36	1
3	6	0	4122	PCJ023	13	34	43	1
2	6	1782	1782	PCJ016	13	25	36	1
4	6	0	3001	PCJ023	13	39	43	1
1	2	0	4122	PCI033	14	46	44	1
3	2	0	3190	PCJ023	13	18	40	1
2	2	0	3190	PCI033	14	47	46	1
4	2	0	4122	PCJ023	13	22	36	1
1	6	0	4122	PCI033	8	24	57	1
3	6	2398	3190	PCJ023	4	27	63	1
2	6	0	3190	PCI033	8	22	55	1
4	6	0	4122	PCJ023	4	23	33	1
1	2	0	3190	PCI033	8	22	46	1
3	2	0	4122	PCJ023	4	15	47	1
2	2	0	3190	PCI033	8	22	44	1
4	2	0	3190	PCJ023	4	17	41	1
1	2	0	4122	PCI033	15	23	58	1
3	2	0	4122	PCJ015	13	54	54	1
2	2	0	3190	PCI033	15	20	57	1
4	2	0	4122	PCJ015	13	52	57	1
1	2	0	3190	PCI033	10	41	51	1
3	2	0	4122	PCJ018	14	35	31	1
2	2	0	3190	PCI033	10	39	51	1
4	2	0	4122	PCJ018	14	39	31	1
1	2	0	4122	PCI033	6	26	60	1
3	2	0	3190	PCJ023	4	29	44	1
2	2	0	3190	PCI033	6	23	59	1
4	2	0	3190	PCJ023	4	33	44	1
1	6	0	4122	PCI033	14	46	60	1
3	6	0	3190	PCI033	13	20	53	1
2	6	0	4122	PCI033	14	44	60	1
4	6	2398	3190	PCI033	13	20	51	1
1	2	0	3190	PCI033	10	16	52	1
3	2	0	4122	PCJ018	13	26	53	1
2	2	0	3190	PCI033	10	15	47	1
4	2	0	3190	PCJ018	13	29	53	1
1	6	0	4122	PCI033	23	42	62	1
3	6	0	3190	PCJ023	14	23	36	1
2	6	2398	3190	PCI033	23	40	62	1
4	6	0	4122	PCJ023	14	27	34	1
1	2	0	4122	PCI033	12	37	58	1
3	2	0	3190	PCJ018	4	43	44	1
2	2	0	4122	PCI033	12	25	54	1
4	2	0	3190	PCJ018	4	42	53	1
1	6	0	3190	PCI033	5	40	35	1
3	6	0	3190	PCI033	11	25	45	1
2	6	1636	3190	PCI033	5	42	35	1
4	6	0	3190	PCI033	11	26	44	1
1	2	0	3190	PCI033	6	23	55	1
3	2	0	3190	PCJ023	13	21	37	1
2	2	0	3190	PCI033	6	22	53	1
4	2	0	4122	PCJ023	13	25	35	1
1	6	0	3190	PCI033	15	32	48	1
3	6	0	3190	PCJ015	13	20	49	1
2	6	1780	3091	PCI033	15	29	48	1
4	6	0	3190	PCJ015	13	24	40	1
1	8	0	0	W0A000	0	0	0	1
3	8	0	0	W0A000	0	0	0	1
2	8	0	0	W0A000	0	0	0	1
4	8	0	0	W0A000	0	0	0	1
1	2	0	4122	PCI033	10	29	61	1
3	2	0	3190	PCJ018	13	48	50	1
2	2	0	4122	PCI033	10	27	61	1
4	2	0	4122	PCJ018	13	40	50	1
1	6	0	4122	PCI033	6	42	57	1
3	6	0	4122	PCJ023	13	23	35	1
2	6	0	3190	PCI033	6	40	58	1
4	6	3013	4122	PCJ023	13	26	34	1
1	6	0	3190	PCI033	8	52	43	1
3	6	0	4122	PCJ018	14	50	52	1
2	6	0	3190	PCI033	8	53	45	1
4	6	1845	4122	PCJ018	14	48	55	1
1	6	0	3190	PCI033	10	26	48	1
3	6	4002	4122	PCJ018	14	54	52	1
2	6	0	3190	PCI033	10	27	46	1
4	6	0	4122	PCJ018	14	52	55	1
1	2	0	3190	PCI033	5	22	41	1
3	2	0	3190	PCI033	9	30	60	1
2	2	0	3190	PCI033	5	35	38	1
4	2	0	3190	PCI033	9	27	59	1
1	2	0	4122	PCJ016	13	37	59	1
3	2	0	4122	PCI033	11	51	53	1
2	2	0	3190	PCJ016	13	38	59	1
4	2	0	3190	PCI033	11	51	54	1
1	6	0	3190	PCI033	5	23	44	1
3	6	0	3190	PCI033	9	46	41	1
2	6	1322	4122	PCI033	5	26	42	1
4	6	0	3190	PCI033	9	47	42	1
1	6	0	3190	PCI033	8	21	47	1
3	6	0	4122	PCJ023	4	15	49	1
2	6	0	3190	PCI033	8	22	45	1
4	6	1636	4122	PCJ023	4	16	44	1
1	2	0	3190	PCI033	14	29	48	1
3	2	0	3190	PCJ018	4	15	47	1
2	2	0	3190	PCI033	14	38	48	1
4	2	0	4122	PCJ018	4	16	45	1
1	6	1770	3190	PCJ016	13	48	53	1
3	6	0	3190	PCJ023	13	43	61	1
2	6	0	4122	PCJ016	13	50	53	1
4	6	0	1386	PCJ023	13	42	61	1
1	6	0	4122	PCI033	14	29	53	1
3	6	0	4122	PCJ018	4	44	33	1
2	6	0	4122	PCI033	14	26	52	1
4	6	3013	4122	PCJ018	4	46	34	1
1	2	0	3190	PCI033	6	51	52	1
3	2	0	3190	PCJ023	13	28	65	1
2	2	0	3190	PCI033	6	50	54	1
4	2	0	3190	PCJ023	13	22	63	1
1	2	0	3021	PCI033	10	44	44	1
3	2	0	4122	PCJ018	14	21	61	1
2	2	0	4122	PCI033	10	45	46	1
4	2	0	3190	PCJ018	14	18	59	1
1	6	1780	3091	PCI033	8	40	47	1
3	6	0	3190	PCJ023	4	32	59	1
2	6	0	3190	PCI033	8	41	48	1
4	6	3013	4122	PCJ023	4	24	56	1
1	2	0	3190	PCI033	23	21	47	1
3	2	0	3190	PCJ023	14	27	58	1
2	2	0	3190	PCI033	23	22	45	1
4	2	0	4122	PCJ023	14	25	57	1
1	6	0	3190	PCI033	14	37	50	1
3	6	0	3190	PCJ023	13	17	47	1
2	6	1780	3190	PCI033	14	30	51	1
4	6	0	3190	PCJ023	13	18	45	1
1	6	1322	4122	PCI033	12	19	39	1
3	6	0	4122	PCJ018	4	53	44	1
2	6	0	4122	PCI033	12	22	36	1
4	6	0	4122	PCJ018	4	54	46	1
1	2	0	4122	PCI033	15	44	58	1
3	2	0	4122	PCJ015	13	15	51	1
2	2	0	3190	PCI033	15	42	58	1
4	2	0	3190	PCJ015	13	14	48	1
1	6	0	3190	PCI033	23	25	55	1
3	6	0	4122	PCJ023	14	27	57	1
2	6	2669	3190	PCI033	23	23	54	1
4	6	2398	4122	PCJ023	14	24	56	1
1	6	0	4122	PCI033	8	49	48	1
3	6	3013	4122	PCJ023	4	31	32	1
2	6	0	4122	PCI033	8	49	50	1
4	6	0	3190	PCJ023	4	35	32	1
1	6	0	4122	PCI033	15	39	35	1
3	6	0	4122	PCI033	13	45	38	1
2	6	3013	3190	PCI033	15	41	35	1
4	6	0	3190	PCI033	13	47	39	1
1	6	0	4122	PCI033	10	16	53	1
3	6	0	4122	PCJ018	13	18	55	1
2	6	1636	3190	PCI033	10	15	49	1
4	6	0	4122	PCJ018	13	20	55	1
1	2	0	3190	PCI033	8	26	39	1
3	2	0	4122	PCJ018	14	39	53	1
2	2	0	3190	PCI033	8	29	37	1
4	2	0	4122	PCJ018	14	37	54	1
1	6	0	4122	PCI033	8	35	34	1
3	6	3013	4122	PCJ018	14	23	57	1
2	6	0	4122	PCI033	8	37	34	1
4	6	0	4122	PCJ018	14	21	55	1
1	2	0	3190	PCI033	5	45	41	1
3	2	0	4122	PCI033	9	35	61	1
2	2	0	3190	PCI033	5	48	46	1
4	2	0	3190	PCI033	9	33	60	1
1	2	0	4122	PCI033	12	17	45	1
3	2	0	4122	PCJ018	4	17	43	1
2	2	0	3190	PCI033	12	18	42	1
4	2	0	4122	PCJ018	4	20	39	1
1	6	0	3190	PCI033	8	23	42	1
3	6	0	3190	PCJ023	4	20	38	1
2	6	2669	3190	PCI033	8	26	41	1
4	6	0	3190	PCJ023	4	24	35	1
1	6	0	3190	PCI033	10	19	39	1
3	6	0	3190	PCJ018	13	44	53	1
2	6	1780	3190	PCI033	10	23	36	1
4	6	0	3190	PCJ018	13	46	53	1
1	6	0	4122	PCI033	8	33	58	1
3	6	1780	4122	PCJ023	4	55	49	1
2	6	0	3190	PCI033	8	27	57	1
4	6	0	3190	PCJ023	4	55	51	1
1	6	0	3190	PCI033	8	33	51	1
3	6	3013	3190	PCJ023	4	41	39	1
2	6	0	3190	PCI033	8	30	51	1
4	6	0	1387	PCJ023	4	44	40	1
1	6	0	3190	PCI033	23	18	52	1
3	6	3013	3190	PCJ023	14	55	53	1
2	6	1780	3190	PCI033	23	17	50	1
4	6	0	4122	PCJ023	14	53	57	1
1	8	0	0	PCI033	8	34	38	1
3	8	0	0	PCJ023	4	54	41	1
2	8	0	0	W0A000	0	0	0	1
4	8	0	0	W0A000	0	0	0	1
1	2	0	3190	PCI033	6	28	35	1
3	2	0	1001	PCJ023	4	46	45	1
2	2	0	3190	PCI033	6	30	34	1
4	2	0	1001	PCJ023	4	42	55	1
1	6	0	3190	PCI033	5	51	46	1
3	6	0	4122	PCI033	9	18	46	1
2	6	0	3190	PCI033	5	51	49	1
4	6	3166	3190	PCI033	9	19	41	1
1	6	0	3190	PCI033	14	25	63	1
3	6	0	4122	PCI033	13	31	60	1
2	6	2682	3190	PCI033	14	22	35	1
4	6	0	4122	PCI033	13	29	59	1
1	6	0	4122	PCI033	10	34	60	1
3	6	0	4122	PCJ018	13	16	42	1
2	6	1782	4122	PCI033	10	33	60	1
4	6	0	4122	PCJ018	13	16	41	1
1	6	1781	4122	PCI033	10	29	45	1
3	6	0	4122	PCJ018	14	18	52	1
2	6	0	3190	PCI033	10	31	45	1
4	6	3013	3190	PCJ018	14	17	48	1
1	2	0	3190	PCI033	15	23	46	1
3	2	0	3190	PCJ015	13	26	54	1
2	2	0	3190	PCI033	15	21	46	1
4	2	0	4122	PCJ015	13	24	53	1
1	2	0	3190	PCI033	23	48	54	1
3	2	0	4122	PCJ023	14	17	49	1
2	2	0	4122	PCI033	23	45	57	1
4	2	0	3190	PCJ023	14	18	46	1
1	2	0	3190	PCI033	23	28	49	1
3	2	0	3190	PCJ023	14	34	41	1
2	2	0	4122	PCI033	23	37	46	1
4	2	0	4122	PCJ023	14	39	41	1
1	2	0	3190	PCI033	15	27	49	1
3	2	0	4122	PCJ015	13	28	39	1
2	2	0	3190	PCI033	15	29	49	1
4	2	0	3190	PCJ015	13	37	38	1
1	6	2398	3190	PCI033	8	22	40	1
3	6	0	4122	PCJ018	14	43	47	1
2	6	2398	3190	PCI033	8	24	39	1
4	6	0	4122	PCJ018	14	41	52	1
1	6	0	3190	PCI033	15	27	41	1
3	6	0	4122	PCI033	13	27	34	1
2	6	0	3190	PCI033	15	38	41	1
4	6	770	3190	PCI033	13	31	33	1
1	2	0	4122	PCI033	12	20	40	1
3	2	0	3190	PCJ018	4	30	33	1
2	2	0	3190	PCI033	12	22	38	1
4	2	0	3190	PCJ018	4	32	33	1
1	6	2398	3190	PCI033	5	24	53	1
3	6	0	4122	PCI033	9	44	57	1
2	6	2398	3190	PCI033	5	23	50	1
4	6	0	4122	PCI033	9	39	59	1
1	2	0	4122	PCI033	12	50	43	1
3	2	0	3190	PCJ018	4	38	37	1
2	2	0	4122	PCI033	12	51	46	1
4	2	0	4122	PCJ018	4	45	39	1
1	2	0	3190	PCI033	15	45	55	1
3	2	0	4122	PCJ015	13	25	61	1
2	2	0	3190	PCI033	15	47	55	1
4	2	0	4122	PCJ015	13	22	60	1
1	6	0	3190	PCI033	8	49	49	1
3	6	0	4122	PCJ023	4	32	32	1
2	6	0	3190	PCI033	8	49	51	1
4	6	3013	1387	PCJ023	4	49	36	1
1	2	0	3190	PCJ016	13	51	40	1
3	2	0	4122	PCJ023	13	46	45	1
2	2	0	4122	PCJ016	13	48	40	1
4	2	0	4122	PCJ023	13	46	48	1
1	6	0	3190	PCI033	10	41	52	1
3	6	0	4122	PCJ018	13	29	32	1
2	6	2398	3190	PCI033	10	37	53	1
4	6	0	1386	PCJ018	13	27	32	1
1	6	2682	3011	PCI033	10	50	52	1
3	6	0	4122	PCJ018	13	47	39	1
2	6	0	4122	PCI033	10	49	54	1
4	6	0	4122	PCJ018	13	50	39	1
1	6	0	3190	PCI033	15	27	53	1
3	6	1845	4122	PCJ015	13	48	59	1
2	6	0	4122	PCI033	15	34	53	1
4	6	0	1001	PCJ015	13	44	61	1
1	2	0	3190	PCI033	23	23	38	1
3	2	0	4122	PCJ023	14	28	64	1
2	2	0	3190	PCI033	23	25	37	1
4	2	0	3190	PCJ023	14	25	63	1
1	6	0	3190	PCI033	6	17	44	1
3	6	0	4122	PCJ023	4	41	42	1
2	6	0	3190	PCI033	6	18	41	1
4	6	1782	1386	PCJ023	4	45	43	1
1	6	0	4122	PCJ016	13	44	34	1
3	6	0	4122	PCJ023	14	54	42	1
2	6	0	3190	PCJ016	13	38	34	1
4	6	2669	3190	PCJ023	14	55	44	1
1	2	0	3190	PCI033	5	19	49	1
3	2	0	3190	PCI033	9	19	53	1
2	2	0	3190	PCI033	5	20	46	1
4	2	0	3190	PCI033	9	18	50	1
1	2	0	4122	PCI033	10	51	52	1
3	2	0	3190	PCJ018	13	51	42	1
2	2	0	3190	PCI033	10	50	54	1
4	2	0	3011	PCJ018	13	49	42	1
1	6	0	4122	PCI033	10	27	45	1
3	6	3013	4122	PCJ018	14	17	41	1
2	6	0	3190	PCI033	10	31	44	1
4	6	0	3091	PCJ018	14	20	38	1
1	6	0	4122	PCI033	8	29	41	1
3	6	3013	4122	PCJ023	4	51	43	1
2	6	0	3190	PCI033	8	31	41	1
4	6	0	3190	PCJ023	4	52	45	1
1	6	0	3190	PCI033	23	27	50	1
3	6	1364	3190	PCJ023	14	37	44	1
2	6	0	4122	PCI033	23	30	45	1
4	6	0	3021	PCJ023	14	42	45	1
1	6	0	3190	PCI033	8	48	44	1
3	6	3013	3190	PCJ023	4	23	35	1
2	6	0	3190	PCI033	8	49	46	1
4	6	0	4122	PCJ023	4	27	33	1
1	6	0	3190	PCI033	8	29	38	1
3	6	0	3190	PCJ023	4	49	35	1
2	6	0	3190	PCI033	8	32	38	1
4	6	1780	3190	PCJ023	4	51	37	1
1	6	0	3190	PCI033	8	20	41	1
3	6	0	4122	PCJ018	14	46	49	1
2	6	3166	3190	PCI033	8	22	39	1
4	6	0	4122	PCJ018	14	46	51	1
1	6	2654	3190	PCI033	12	25	39	1
3	6	0	4122	PCJ018	4	49	39	1
2	6	0	4122	PCI033	12	29	37	1
4	6	0	1001	PCJ018	4	50	42	1
1	6	2398	3190	PCJ016	13	40	54	1
3	6	0	4122	PCJ023	13	21	39	1
2	6	2398	3190	PCJ016	13	38	54	1
4	6	0	3190	PCJ023	13	25	37	1
1	2	0	3190	PCJ016	13	35	58	1
3	2	0	4122	PCJ023	13	40	63	1
2	2	0	4122	PCJ016	13	32	58	1
4	2	0	4122	PCJ023	13	38	64	1
1	6	2669	3190	PCI033	8	23	58	1
3	6	0	3021	PCJ018	14	30	58	1
2	6	0	4122	PCI033	8	21	57	1
4	6	0	1003	PCJ018	14	24	55	1
1	6	2398	3190	PCI033	23	23	56	1
3	6	0	3190	PCJ023	14	40	37	1
2	6	0	3190	PCI033	23	22	55	1
4	6	0	3190	PCJ023	14	41	37	1
1	6	0	3190	PCI033	15	19	41	1
3	6	3013	4122	PCI033	13	42	35	1
2	6	0	4122	PCI033	15	20	41	1
4	6	0	3190	PCI033	13	43	35	1
1	6	0	4122	PCI033	10	17	44	1
3	6	0	4122	PCJ018	13	41	53	1
2	6	3166	3091	PCI033	10	18	42	1
4	6	0	4122	PCJ018	13	45	53	1
1	6	2398	3190	PCI033	15	28	44	1
3	6	0	3190	PCJ015	13	36	43	1
2	6	0	3190	PCI033	15	26	44	1
4	6	0	4122	PCJ015	13	43	53	1
1	2	0	3190	PCI033	23	20	43	1
3	2	0	4122	PCJ023	14	44	37	1
2	2	0	3190	PCI033	23	21	41	1
4	2	0	4122	PCJ023	14	47	38	1
1	6	0	4122	PCI033	12	31	51	1
3	6	0	3190	PCJ018	13	42	65	1
2	6	2398	3190	PCI033	12	29	51	1
4	6	0	4122	PCJ018	13	35	64	1
1	6	0	4122	PCI033	12	22	53	1
3	6	2682	3190	PCJ018	4	28	45	1
2	6	0	4122	PCI033	12	21	50	1
4	6	0	4122	PCJ018	4	33	44	1
1	6	2398	3190	PCI033	23	51	42	1
3	6	0	4122	PCJ023	14	14	43	1
2	6	0	3190	PCI033	23	52	44	1
4	6	0	4122	PCJ023	14	18	37	1
1	6	0	3190	PCI033	6	52	51	1
3	6	0	3190	PCJ023	4	27	49	1
2	6	0	4122	PCI033	6	51	53	1
4	6	2669	4122	PCJ023	4	30	45	1
1	6	2669	3190	PCI033	12	25	59	1
3	6	0	4122	PCJ018	4	29	62	1
2	6	0	3190	PCI033	12	23	58	1
4	6	2398	3190	PCJ018	4	25	61	1
1	6	2398	3190	PCI033	6	24	47	1
3	6	0	4122	PCI033	11	21	53	1
2	6	2398	3190	PCI033	6	25	45	1
4	6	1322	3190	PCI033	11	20	49	1
1	6	0	3190	PCI033	6	20	43	1
3	6	0	4122	PCJ023	13	55	53	1
2	6	2398	3190	PCI033	6	21	41	1
4	6	0	4122	PCJ023	13	53	58	1
1	6	0	4122	PCI033	8	46	52	1
3	6	0	3190	PCJ023	4	19	41	1
2	6	0	3190	PCI033	8	38	54	1
4	6	3013	3190	PCJ023	4	26	37	1
1	6	2669	3190	PCI033	6	23	52	1
3	6	0	4122	PCI033	11	31	37	1
2	6	0	3190	PCI033	6	22	50	1
4	6	0	3190	PCI033	11	34	37	1
1	6	770	770	PCI033	10	29	43	1
3	6	0	4122	PCJ018	14	18	40	1
2	6	0	4122	PCI033	10	31	43	1
4	6	0	3190	PCJ018	14	22	36	1
1	6	0	4122	PCI033	12	19	51	1
3	6	2735	3190	PCJ018	4	16	50	1
2	6	0	4122	PCI033	12	18	49	1
4	6	0	4122	PCJ018	4	17	46	1
1	6	2667	3190	PCI033	15	42	42	1
3	6	0	3190	PCI033	13	17	46	1
2	6	0	3190	PCI033	15	25	42	1
4	6	0	3190	PCI033	13	18	42	1
1	2	0	1386	PCJ016	13	53	39	1
3	2	0	4122	PCJ023	13	25	51	1
2	2	0	4122	PCJ016	13	50	38	1
4	2	0	3190	PCJ023	13	25	46	1
1	6	870	3190	PCI033	15	38	57	1
3	6	870	4122	PCJ015	13	15	46	1
2	6	870	4122	PCI033	15	39	57	1
4	6	870	4122	PCJ015	13	16	41	1
1	2	0	4122	PCJ016	13	56	46	1
3	2	0	3190	PCJ023	13	42	58	1
2	2	0	3190	PCJ016	13	53	46	1
4	2	0	3190	PCJ023	13	38	59	1
1	2	0	3190	PCI033	15	40	61	1
3	2	0	4122	PCJ015	13	22	63	1
2	2	0	4122	PCI033	15	42	61	1
4	2	0	4122	PCJ015	13	20	61	1
1	6	0	3190	PCI033	15	24	56	1
3	6	0	4122	PCJ015	13	49	61	1
2	6	2682	3190	PCI033	15	20	56	1
4	6	0	4122	PCJ015	13	45	63	1
1	6	2667	3190	PCI033	6	26	39	1
3	6	0	3190	PCI033	11	30	62	1
2	6	0	3190	PCI033	6	29	37	1
4	6	2682	4122	PCI033	11	28	61	1
1	6	0	3190	PCI033	6	41	62	1
3	6	0	3011	PCJ023	4	45	56	1
2	6	0	3190	PCI033	6	47	60	1
4	6	2669	4122	PCJ023	4	43	57	1
1	2	0	4122	PCI033	10	23	61	1
3	2	0	3190	PCJ018	13	17	56	1
2	2	0	4122	PCI033	10	19	59	1
4	2	0	3190	PCJ018	13	16	55	1
1	6	0	3190	PCI033	15	26	61	1
3	6	0	4122	PCJ023	14	41	45	1
2	6	2398	3190	PCI033	15	28	61	1
4	6	0	3190	PCJ023	14	43	49	1
1	2	0	4122	PCI033	6	27	59	1
3	2	0	4122	PCJ023	13	39	31	1
2	2	0	3190	PCI033	6	25	58	1
4	2	0	4122	PCJ023	13	45	33	1
1	6	0	3190	PCI033	5	53	47	1
3	6	1780	3190	PCI033	11	35	45	1
2	6	0	3190	PCI033	5	51	55	1
4	6	0	4122	PCI033	11	38	45	1
1	6	0	4122	PCI033	10	17	50	1
3	6	0	3190	PCJ018	13	18	50	1
2	6	2682	3190	PCI033	10	17	48	1
4	6	0	3190	PCJ018	13	14	49	1
1	6	0	4122	PCI033	10	25	34	1
3	6	0	3190	PCJ018	13	25	54	1
2	6	3166	4122	PCI033	10	30	32	1
4	6	0	4122	PCJ018	13	24	54	1
1	6	0	3190	PCI033	12	32	36	1
3	6	1782	4122	PCJ018	4	50	39	1
2	6	0	4122	PCI033	12	35	36	1
4	6	0	4122	PCJ018	4	52	43	1
1	6	0	3190	PCI033	8	41	44	1
3	6	3013	3190	PCJ023	4	21	41	1
2	6	0	3190	PCI033	8	42	44	1
4	6	0	4122	PCJ023	4	28	38	1
1	6	1780	3190	PCI033	8	22	48	1
3	6	0	4122	PCJ023	4	23	37	1
2	6	0	3190	PCI033	8	23	46	1
4	6	0	3190	PCJ023	4	28	35	1
1	6	870	3190	PCI033	10	49	39	1
